Karolína;Molnárová;770110/7602;57
Tomáš;Baláž;040522/3305;57
Andrej;Farkaš;840508/5109;57
Asterix;Obelix;000101/1111;57
Ján;Horváth;040722/7266;60/1
Monika;Balážová;350307/5551;60/2
Lenka;Tóthová;361128/6041;60/2
Karolína;Nagyová;941023/4089;60/3
Ján;Farkaš;231025/8483;60/3
Lucia;Kováčová;251225/2063;60/3
Lucia;Horváthová;130228/5860;60/3
Ján;Kováč;760910/8450;60/4
Andrej;Szabó;551217/4018;60/5
Veronika;Kováčová;600730/3967;59
Monika;Farkašová;621214/0701;59
Tomáš;Szabó;930304/0654;59
Zuzana;Horváthová;270605/8491;59
Ivana;Tóthová;891019/9521;59
Matúš;Horváth;210720/9394;59
Veronika;Nagyová;610807/3294;59
Marek;Farkaš;480709/2359;59
Asterix;Obelix;000101/1111;59
Adam;Varga;280607/6325;62/1
Michal;Varga;890919/3437;62/1
Adam;Horváth;720514/6324;62/1
Martin;Molnár;080616/9041;62/1
Andrej;Tóth;281215/9752;62/1
Lenka;Tóthová;470923/5382;62/2
Martin;Farkaš;940502/5397;62/2
Monika;Balážová;960410/1806;62/2
Michal;Szabó;960206/9242;62/3
Petra;Horváthová;600826/5574;62/3
Adam;Baláž;890411/0828;62/4
Andrej;Farkaš;340407/2486;62/5
Marek;Varga;770612/5619;62/5
Lenka;Vargová;591201/5516;62/5
Veronika;Farkašová;460220/9999;62/5
Adam;Baláž;190528/8586;61
Jana;Tóthová;251112/8075;61
Petra;Balážová;430311/7323;61
Tomáš;Nagy;100108/1202;61
Peter;Kováč;500928/4437;61
Tomáš;Szabó;870316/3107;61
Zuzana;Kováčová;210806/1460;61
Asterix;Obelix;000101/1111;61
Lucia;Horváthová;580513/2082;64/1
Andrej;Kováč;370927/7709;64/1
Lenka;Nagyová;891203/2169;64/1
Andrea;Nagyová;100618/7850;64/1
Veronika;Nováková;870915/8832;64/1
Petra;Farkašová;100108/6895;64/2
Peter;Szabó;420810/7400;64/2
Zuzana;Kováčová;991014/6102;64/3
Matúš;Baláž;660916/2588;64/3
Karolína;Vargová;120726/8060;64/3
Lucia;Nováková;200211/1027;64/3
Matúš;Tóth;281013/3811;64/4
Adam;Novák;070307/8240;64/4
Andrea;Horváthová;201220/7827;64/5
Jana;Nováková;350516/8591;63
Michal;Szabó;630730/6969;63
Lukáš;Horváth;920724/2027;63
Matúš;Varga;320205/4963;63
Jana;Horváthová;750326/0217;63
Martin;Varga;260104/2721;63
Adam;Nagy;720810/0537;63
Michal;Tóth;370306/3322;63
Asterix;Obelix;000101/1111;63
Matúš;Varga;980628/8404;66/1
Karolína;Molnárová;980616/2945;66/1
Martin;Varga;450824/7001;66/1
Michal;Tóth;760804/3676;66/1
Matúš;Varga;710618/0186;66/1
Veronika;Tóthová;400720/6804;66/2
Michal;Molnár;470502/1495;66/2
Andrea;Nagyová;980227/9079;66/2
Zuzana;Balážová;020609/9300;66/2
Zuzana;Molnárová;160413/7564;66/2
Ivana;Kováčová;300623/3811;66/3
Adam;Varga;410326/9277;66/4
Ivana;Nováková;231005/6105;66/4
Michal;Varga;990924/0002;66/4
Marek;Varga;041002/4965;66/5
Martin;Horváth;770816/0191;66/5
Karolína;Balážová;920307/7886;65
Lucia;Nagyová;480829/9303;65
Petra;Balážová;360721/8268;65
Andrea;Nagyová;320114/3830;65
Ivana;Horváthová;830605/7280;65
Matúš;Farkaš;430329/3608;65
Petra;Molnárová;400220/9559;65
Tomáš;Baláž;320228/0770;65
Lukáš;Nagy;401013/7557;65
Veronika;Szabóová;411007/5071;65
Asterix;Obelix;000101/1111;65
Monika;Tóthová;560711/3731;68/1
Michal;Novák;900720/3518;68/2
Adam;Varga;710903/1710;68/2
Zuzana;Balážová;630413/3322;68/2
Karolína;Nováková;991012/3839;68/2
Ján;Molnár;860330/6603;68/3
Monika;Farkašová;080821/1961;68/3
Jana;Nováková;241009/1864;68/3
Tomáš;Novák;190518/1488;68/3
Petra;Kováčová;200422/9617;68/4
Lucia;Balážová;450212/6364;68/4
Ivana;Balážová;910929/2173;68/4
Petra;Szabóová;330717/2500;68/4
Lenka;Balážová;630727/2869;68/4
Lenka;Vargová;700110/0048;68/5
Martin;Horváth;001113/5482;68/5
Adam;Baláž;430907/0376;68/5
Jana;Farkašová;440920/4063;68/5
Andrej;Szabó;800525/8797;68/5
Adam;Farkaš;580414/2195;67
Matúš;Baláž;370206/7172;67
Lucia;Szabóová;780122/6511;67
Veronika;Nováková;100313/5533;67
Zuzana;Tóthová;360528/2438;67
Matúš;Tóth;961126/2541;67
Matúš;Szabó;190411/7940;67
Asterix;Obelix;000101/1111;67
Lukáš;Molnár;170523/9820;70/1
Zuzana;Nováková;720516/5530;70/1
Marek;Nagy;891203/2856;70/2
Ján;Baláž;810913/3508;70/3
Monika;Tóthová;371007/7338;70/3
Andrea;Farkašová;850718/4943;70/3
Peter;Tóth;620919/2915;70/4
Ján;Kováč;401015/5685;70/4
Monika;Kováčová;491111/3163;70/4
Veronika;Balážová;170629/0322;70/4
Veronika;Tóthová;951216/1318;70/4
Ján;Farkaš;970627/1191;70/5
Andrea;Tóthová;500228/5587;70/5
Ján;Szabó;390811/0380;70/5
Lukáš;Molnár;140919/0672;69
Petra;Szabóová;060517/0843;69
Veronika;Horváthová;291129/7653;69
Zuzana;Kováčová;890804/7260;69
Lukáš;Nagy;880929/4281;69
Zuzana;Balážová;800618/8995;69
Martin;Baláž;541129/2748;69
Asterix;Obelix;000101/1111;69
Marek;Szabó;840103/1040;72/1
Karolína;Szabóová;620129/9078;72/1
Tomáš;Baláž;730518/5919;72/1
Zuzana;Balážová;231214/1911;72/1
Andrea;Nováková;740919/1434;72/1
Matúš;Tóth;940517/2762;72/2
Ján;Molnár;381004/0825;72/3
Zuzana;Balážová;610614/7779;72/3
Lucia;Szabóová;151011/6030;72/3
Veronika;Kováčová;001227/9626;72/3
Marek;Horváth;300510/7056;72/3
Zuzana;Vargová;080615/2882;72/4
Zuzana;Szabóová;870609/4304;72/4
Peter;Farkaš;160409/0291;72/4
Veronika;Balážová;490215/5390;72/4
Tomáš;Horváth;311202/3772;72/5
Karolína;Balážová;340815/0456;72/5
Ján;Varga;900820/6897;72/5
Peter;Molnár;650809/8963;72/5
Lukáš;Szabó;490501/7692;71
Andrej;Molnár;670102/9040;71
Monika;Molnárová;681016/2134;71
Monika;Farkašová;270530/1674;71
Andrej;Baláž;020614/8994;71
Michal;Horváth;760204/1360;71
Zuzana;Farkašová;150715/7815;71
Lukáš;Horváth;810714/9234;71
Andrej;Kováč;190119/4028;71
Asterix;Obelix;000101/1111;71
Lenka;Horváthová;180618/0653;74/1
Veronika;Nagyová;950829/0967;74/1
Karolína;Kováčová;740412/9550;74/1
Tomáš;Baláž;180819/0970;74/1
Tomáš;Szabó;740315/6165;74/2
Karolína;Balážová;951122/0700;74/3
Ivana;Farkašová;050527/9718;74/3
Marek;Molnár;030715/3394;74/3
Andrej;Molnár;201109/3899;74/3
Adam;Szabó;320314/5068;74/4
Monika;Szabóová;321217/8294;74/5
Petra;Horváthová;310902/5406;74/5
Matúš;Horváth;641004/8194;74/5
Veronika;Molnárová;980330/5510;73
Peter;Varga;610929/8252;73
Lukáš;Farkaš;810809/4870;73
Ivana;Molnárová;151231/6592;73
Marek;Tóth;010630/3335;73
Tomáš;Baláž;490216/8491;73
Veronika;Kováčová;181016/3814;73
Petra;Nováková;860802/7126;73
Lucia;Balážová;451228/3411;73
Asterix;Obelix;000101/1111;73
Andrea;Tóthová;640718/9656;76/1
Lukáš;Kováč;860906/6728;76/1
Monika;Vargová;800704/8056;76/1
Lukáš;Novák;611102/3923;76/1
Karolína;Nováková;410919/2341;76/2
Andrej;Horváth;821024/0971;76/2
Jana;Nováková;790221/3390;76/3
Matúš;Kováč;230809/4453;76/3
Marek;Nagy;810122/3186;76/3
Andrea;Tóthová;300822/5296;76/3
Zuzana;Nováková;420603/5352;76/4
Ivana;Kováčová;770324/1064;76/4
Karolína;Molnárová;201016/0662;76/5
Adam;Varga;710610/6516;76/5
Peter;Novák;041001/9034;76/5
Ivana;Farkašová;600628/0406;76/5
Peter;Tóth;790617/7059;76/5
Ivana;Szabóová;080403/1808;75
Marek;Nagy;170209/6800;75
Veronika;Vargová;710107/2098;75
Zuzana;Szabóová;240810/6739;75
Jana;Szabóová;610829/1356;75
Peter;Horváth;471019/5069;75
Andrea;Farkašová;140323/1428;75
Lucia;Vargová;320817/2743;75
Michal;Baláž;931016/3287;75
Asterix;Obelix;000101/1111;75
Veronika;Tóthová;130715/1322;78/1
Andrej;Novák;291104/6733;78/2
Tomáš;Nagy;210310/9743;78/2
Zuzana;Horváthová;100627/0326;78/2
Ivana;Kováčová;030419/2883;78/3
Andrej;Varga;410821/3031;78/3
Andrea;Farkašová;870126/6397;78/3
Martin;Farkaš;030814/2632;78/3
Karolína;Kováčová;630728/6789;78/4
Lucia;Balážová;290304/7707;78/4
Lucia;Szabóová;540814/6390;78/4
Andrej;Baláž;460215/8583;78/4
Marek;Horváth;260504/3550;78/5
Zuzana;Horváthová;660223/6811;78/5
Karolína;Szabóová;760928/7900;78/5
Petra;Farkašová;111102/3207;77
Lucia;Szabóová;460228/7806;77
Ján;Molnár;310126/5239;77
Martin;Varga;820130/2690;77
Karolína;Molnárová;001213/8088;77
Michal;Molnár;391119/6587;77
Petra;Kováčová;040117/9765;77
Asterix;Obelix;000101/1111;77
Lucia;Szabóová;950906/6435;80/1
Lukáš;Horváth;390719/7509;80/1
Jana;Nagyová;451117/9417;80/1
Michal;Nagy;560504/0894;80/2
Andrej;Varga;010225/8109;80/2
Matúš;Horváth;330923/0665;80/2
Michal;Nagy;270712/9872;80/3
Adam;Nagy;780427/5878;80/3
Andrej;Nagy;611212/8179;80/4
Andrej;Szabó;870703/7771;80/5
Monika;Tóthová;060117/8216;80/5
Martin;Farkaš;550617/2430;80/5
Andrea;Molnárová;911024/2619;80/5
Andrej;Baláž;300805/3975;79
Ján;Varga;060403/1695;79
Monika;Farkašová;880403/4065;79
Tomáš;Varga;070501/8685;79
Lenka;Balážová;160927/2944;79
Lukáš;Kováč;750317/0842;79
Lucia;Kováčová;770821/0896;79
Asterix;Obelix;000101/1111;79
Tomáš;Horváth;980221/5374;82/1
Karolína;Farkašová;321103/7798;82/1
Karolína;Tóthová;210719/1741;82/1
Veronika;Farkašová;580421/7200;82/1
Petra;Molnárová;960729/8323;82/1
Adam;Nagy;340928/8672;82/2
Petra;Vargová;800307/1338;82/2
Martin;Szabó;400913/7681;82/2
Peter;Baláž;281006/2425;82/2
Ján;Horváth;180127/7262;82/3
Peter;Baláž;511126/0598;82/3
Adam;Tóth;740920/3438;82/3
Ján;Kováč;671123/3617;82/3
Lucia;Molnárová;960823/3505;82/3
Lukáš;Horváth;530405/2691;82/4
Peter;Nagy;140411/0672;82/4
Veronika;Tóthová;820610/9467;82/4
Andrea;Kováčová;310523/3454;82/4
Andrea;Kováčová;380903/3641;82/4
Ján;Varga;421003/8521;82/5
Karolína;Tóthová;240816/5977;82/5
Tomáš;Molnár;450401/1538;81
Petra;Tóthová;550121/3483;81
Lucia;Nagyová;890716/9951;81
Lenka;Molnárová;500729/2856;81
Karolína;Farkašová;550722/8255;81
Andrej;Baláž;511006/6633;81
Jana;Horváthová;780707/7444;81
Asterix;Obelix;000101/1111;81
Karolína;Horváthová;860222/9643;84/1
Tomáš;Tóth;340818/6013;84/1
Michal;Novák;770225/9369;84/1
Andrej;Baláž;801228/5289;84/1
Monika;Nováková;290224/6544;84/1
Petra;Kováčová;651207/8922;84/2
Adam;Nagy;000524/6608;84/3
Peter;Varga;110604/3270;84/3
Tomáš;Baláž;671031/3682;84/3
Petra;Molnárová;420510/3233;84/4
Petra;Vargová;620624/3448;84/5
Tomáš;Molnár;750819/8285;84/5
Monika;Nováková;580802/5245;84/5
Peter;Molnár;310508/8630;84/5
Lukáš;Novák;260623/9344;83
Matúš;Tóth;160527/3117;83
Lenka;Kováčová;940531/1126;83
Lukáš;Nagy;110120/2947;83
Veronika;Nováková;070510/1931;83
Lenka;Nováková;110613/1693;83
Adam;Baláž;931218/1654;83
Asterix;Obelix;000101/1111;83
Martin;Kováč;200826/6049;86/1
Michal;Tóth;490830/0020;86/1
Veronika;Kováčová;030415/5988;86/2
Martin;Molnár;651122/6931;86/2
Adam;Tóth;431210/3521;86/3
Ján;Kováč;900624/1547;86/3
Zuzana;Farkašová;650724/9512;86/3
Marek;Baláž;010910/7057;86/3
Lukáš;Molnár;130707/0725;86/3
Adam;Novák;140809/8621;86/4
Lenka;Nováková;050224/6690;86/4
Ivana;Horváthová;181206/0969;86/4
Lukáš;Novák;880205/3826;86/5
Jana;Nagyová;320302/9325;86/5
Marek;Horváth;920405/2325;86/5
Ján;Varga;380912/1514;85
Adam;Baláž;491024/3205;85
Ivana;Farkašová;680924/7533;85
Michal;Szabó;520314/2671;85
Ján;Horváth;780610/8846;85
Monika;Tóthová;090625/0886;85
Peter;Tóth;451006/6401;85
Ján;Baláž;810202/0944;85
Marek;Baláž;801228/6698;85
Adam;Farkaš;580614/2152;85
Asterix;Obelix;000101/1111;85
Peter;Varga;880503/1959;88/1
Tomáš;Baláž;181127/8884;88/2
Lukáš;Tóth;000823/2504;88/2
Karolína;Horváthová;920917/9718;88/2
Petra;Tóthová;510209/0243;88/3
Veronika;Szabóová;200116/8693;88/3
Martin;Farkaš;480416/5440;88/3
Ivana;Horváthová;561016/4056;88/3
Marek;Varga;880607/4815;88/3
Marek;Farkaš;810309/1218;88/4
Lenka;Farkašová;310619/8981;88/5
Monika;Balážová;600713/7465;87
Zuzana;Molnárová;650911/7349;87
Karolína;Horváthová;950225/1985;87
Michal;Szabó;851003/5061;87
Zuzana;Balážová;190422/3705;87
Petra;Farkašová;851201/2551;87
Tomáš;Farkaš;620721/7430;87
Martin;Szabó;250516/6872;87
Lukáš;Farkaš;980408/8003;87
Asterix;Obelix;000101/1111;87
Michal;Molnár;060408/3551;90/1
Jana;Vargová;130713/6839;90/2
Jana;Tóthová;271224/4666;90/2
Martin;Horváth;850824/8405;90/2
Michal;Molnár;201126/6913;90/2
Peter;Kováč;661105/6601;90/3
Peter;Tóth;300115/6508;90/3
Matúš;Tóth;610824/3461;90/3
Lenka;Szabóová;831111/7982;90/3
Matúš;Szabó;791224/5357;90/3
Andrea;Balážová;540805/6578;90/4
Petra;Vargová;871001/4767;90/5
Peter;Varga;010410/9491;89
Adam;Szabó;710810/3232;89
Zuzana;Vargová;630105/4874;89
Veronika;Kováčová;000515/6734;89
Peter;Molnár;071029/4297;89
Andrej;Farkaš;010322/4504;89
Andrea;Balážová;731012/0580;89
Marek;Novák;780930/4621;89
Asterix;Obelix;000101/1111;89
Andrea;Nováková;980330/4582;92/1
Jana;Kováčová;931013/0392;92/2
Zuzana;Nováková;331007/4388;92/2
Lucia;Vargová;481209/1268;92/3
Petra;Kováčová;671118/0359;92/3
Jana;Farkašová;440422/0710;92/3
Tomáš;Tóth;510928/4597;92/4
Petra;Balážová;640205/6674;92/4
Andrea;Molnárová;970116/4328;92/5
Peter;Tóth;130906/3090;92/5
Karolína;Farkašová;660824/1674;92/5
Lenka;Szabóová;430426/5295;92/5
Andrea;Tóthová;101101/0707;92/5
Matúš;Nagy;880918/8288;91
Adam;Baláž;230727/5017;91
Adam;Horváth;430227/5161;91
Tomáš;Horváth;290703/8434;91
Adam;Novák;650604/3146;91
Lukáš;Baláž;560422/8191;91
Petra;Horváthová;360402/7473;91
Andrea;Nagyová;150701/9604;91
Veronika;Nagyová;440630/5549;91
Asterix;Obelix;000101/1111;91
Tomáš;Varga;420530/2217;94/1
Lucia;Vargová;190116/5207;94/1
Ivana;Tóthová;400305/6977;94/1
Petra;Nováková;350710/2131;94/1
Zuzana;Molnárová;260221/8651;94/2
Zuzana;Kováčová;110819/8710;94/2
Lukáš;Baláž;771215/7265;94/2
Karolína;Farkašová;920111/3748;94/2
Andrej;Szabó;240107/0977;94/3
Karolína;Vargová;021115/2609;94/3
Martin;Novák;321026/3026;94/4
Ján;Farkaš;210511/2422;94/4
Michal;Tóth;730806/3711;94/4
Marek;Nagy;901209/8281;94/4
Tomáš;Nagy;480330/4653;94/4
Zuzana;Szabóová;721027/2866;94/5
Matúš;Molnár;031126/9137;93
Petra;Horváthová;530704/9555;93
Lenka;Nagyová;150828/8607;93
Martin;Farkaš;901124/9892;93
Lucia;Balážová;370330/5658;93
Ivana;Balážová;090428/8527;93
Lucia;Nováková;490519/8218;93
Veronika;Molnárová;600326/0242;93
Lukáš;Horváth;230129/8290;93
Asterix;Obelix;000101/1111;93
Matúš;Tóth;550317/7281;96/1
Lucia;Horváthová;831219/6709;96/1
Zuzana;Nováková;710112/9726;96/1
Veronika;Molnárová;810503/1766;96/1
Jana;Kováčová;480125/6318;96/2
Martin;Szabó;880610/2582;96/3
Andrea;Kováčová;351201/8873;96/3
Lucia;Molnárová;000518/4508;96/3
Jana;Tóthová;790816/2564;96/3
Andrea;Balážová;560720/9452;96/4
Adam;Nagy;900211/0382;96/4
Monika;Horváthová;890405/2866;96/5
Andrej;Farkaš;950812/3825;95
Andrej;Novák;810130/4908;95
Andrej;Nagy;711107/1736;95
Monika;Vargová;010302/1628;95
Monika;Tóthová;761211/5531;95
Monika;Nagyová;421024/1734;95
Tomáš;Varga;630315/8205;95
Karolína;Kováčová;220103/3107;95
Asterix;Obelix;000101/1111;95
Michal;Molnár;980912/9740;98/1
Michal;Tóth;721014/2018;98/1
Ján;Nagy;880727/3073;98/1
Andrea;Vargová;951125/4432;98/1
Veronika;Horváthová;990801/8887;98/2
Peter;Baláž;521103/0277;98/2
Karolína;Nováková;690111/8507;98/3
Martin;Baláž;580416/5967;98/3
Andrej;Nagy;771011/0663;98/3
Michal;Baláž;410629/1815;98/3
Matúš;Kováč;160911/7328;98/4
Veronika;Vargová;181130/5946;98/4
Zuzana;Farkašová;601012/0323;98/4
Veronika;Vargová;920918/9658;98/4
Marek;Varga;900808/8440;98/5
Ján;Farkaš;470403/1933;98/5
Michal;Kováč;960807/0973;97
Jana;Nováková;501121/2313;97
Ivana;Kováčová;870908/2341;97
Ivana;Nováková;930914/3744;97
Andrej;Molnár;410507/4633;97
Lukáš;Molnár;520218/6654;97
Monika;Horváthová;430623/5051;97
Ivana;Szabóová;670103/7089;97
Asterix;Obelix;000101/1111;97
Martin;Nagy;340608/2280;100/1
Ivana;Nováková;640116/6260;100/1
Petra;Nováková;730601/4638;100/1
Karolína;Balážová;460312/3691;100/1
Jana;Molnárová;541103/5302;100/2
Peter;Farkaš;460127/3830;100/2
Zuzana;Balážová;300704/1612;100/2
Petra;Nováková;490619/7196;100/3
Zuzana;Balážová;090523/1486;100/3
Marek;Szabó;770311/6220;100/3
Zuzana;Nováková;860803/5267;100/3
Adam;Kováč;490107/2671;100/4
Marek;Szabó;130917/4825;100/4
Peter;Szabó;921105/4416;100/5
Andrej;Baláž;231215/0880;100/5
Ivana;Nováková;010216/4140;99
Tomáš;Baláž;960721/9334;99
Michal;Farkaš;000703/7317;99
Zuzana;Vargová;600105/4108;99
Andrea;Nováková;200706/4753;99
Martin;Farkaš;100927/5557;99
Andrej;Molnár;900306/1057;99
Asterix;Obelix;000101/1111;99
Veronika;Vargová;250331/1214;102/1
Matúš;Szabó;550928/6662;102/1
Andrea;Kováčová;881008/1647;102/1
Andrej;Tóth;030331/6776;102/2
Karolína;Vargová;990601/3481;102/2
Peter;Molnár;820127/7431;102/2
Petra;Nováková;730826/2408;102/3
Ivana;Tóthová;630205/4696;102/3
Veronika;Balážová;380503/7147;102/3
Karolína;Tóthová;880807/8084;102/3
Zuzana;Horváthová;561109/9854;102/3
Lenka;Vargová;090808/9274;102/4
Michal;Molnár;431127/5559;102/4
Karolína;Tóthová;910329/8225;102/4
Jana;Nováková;850630/1768;102/4
Lukáš;Baláž;721020/1336;102/5
Andrea;Tóthová;710120/3685;102/5
Andrea;Horváthová;760203/5949;101
Marek;Molnár;390601/9195;101
Marek;Novák;501126/1259;101
Veronika;Szabóová;430923/3778;101
Michal;Kováč;020228/7397;101
Martin;Novák;570417/4107;101
Adam;Farkaš;910604/5654;101
Matúš;Szabó;810316/9432;101
Martin;Varga;710407/6599;101
Asterix;Obelix;000101/1111;101
Marek;Molnár;941031/6688;104/1
Michal;Novák;050615/9289;104/1
Ján;Farkaš;851217/5716;104/2
Karolína;Nagyová;480919/9191;104/3
Zuzana;Kováčová;760308/5309;104/3
Lenka;Vargová;821009/5666;104/3
Lenka;Nováková;950915/3559;104/4
Matúš;Farkaš;840203/7117;104/4
Adam;Molnár;030203/5947;104/4
Lenka;Balážová;170903/3119;104/5
Adam;Kováč;260411/8973;104/5
Ján;Molnár;380608/8810;103
Michal;Novák;110223/3636;103
Tomáš;Kováč;990131/6145;103
Ján;Novák;170805/9064;103
Adam;Baláž;420304/6084;103
Martin;Baláž;960106/1276;103
Ivana;Molnárová;700413/2930;103
Lukáš;Varga;820504/0933;103
Andrej;Kováč;040229/9228;103
Asterix;Obelix;000101/1111;103
Veronika;Molnárová;461005/0758;106/1
Andrej;Farkaš;990403/6911;106/2
Lucia;Molnárová;820116/0061;106/2
Ján;Tóth;590210/9679;106/2
Zuzana;Farkašová;500317/4299;106/2
Adam;Baláž;070106/9356;106/3
Peter;Farkaš;891009/5799;106/3
Marek;Szabó;760219/7351;106/4
Michal;Farkaš;930916/0041;106/4
Tomáš;Nagy;500330/1888;106/4
Zuzana;Nagyová;060402/0636;106/4
Martin;Farkaš;280716/5903;106/5
Lucia;Vargová;960512/8367;106/5
Ján;Tóth;660429/5963;106/5
Martin;Novák;860716/4242;106/5
Jana;Tóthová;821109/7664;105
Monika;Tóthová;140617/5982;105
Monika;Tóthová;200521/3948;105
Jana;Farkašová;520117/0137;105
Michal;Farkaš;600518/0091;105
Lenka;Tóthová;980106/0423;105
Ivana;Balážová;891025/7531;105
Asterix;Obelix;000101/1111;105
Adam;Szabó;501112/9666;108/1
Andrea;Farkašová;490312/2090;108/1
Peter;Farkaš;290315/3038;108/1
Zuzana;Szabóová;511115/4213;108/1
Matúš;Farkaš;671212/1807;108/2
Andrej;Nagy;170711/1670;108/2
Karolína;Szabóová;170813/3106;108/2
Michal;Varga;350506/5268;108/2
Karolína;Nováková;140725/4477;108/2
Petra;Tóthová;061103/8367;108/3
Lukáš;Molnár;200913/6344;108/3
Karolína;Balážová;260924/9684;108/3
Ján;Szabó;440813/9075;108/3
Matúš;Nagy;950115/9313;108/4
Jana;Nagyová;470617/1129;108/4
Ján;Tóth;350513/0451;108/4
Monika;Szabóová;050314/7978;108/5
Jana;Nagyová;911019/2075;107
Lenka;Molnárová;731117/5222;107
Ivana;Nagyová;051105/2036;107
Andrej;Farkaš;360111/0146;107
Ivana;Molnárová;250214/3085;107
Tomáš;Farkaš;820427/3102;107
Ivana;Farkašová;270119/5790;107
Asterix;Obelix;000101/1111;107
Monika;Farkašová;020225/8051;110/1
Matúš;Kováč;471028/7549;110/2
Jana;Tóthová;981027/2767;110/2
Tomáš;Varga;901204/2740;110/2
Lenka;Molnárová;820808/5843;110/2
Andrej;Farkaš;740820/3642;110/3
Marek;Baláž;940914/4429;110/3
Lukáš;Horváth;520831/5717;110/3
Peter;Baláž;930724/2434;110/3
Marek;Horváth;870302/5314;110/3
Zuzana;Kováčová;881028/6644;110/4
Zuzana;Tóthová;070217/6470;110/4
Ján;Szabó;850426/4172;110/4
Lucia;Balážová;361130/6938;110/5
Martin;Varga;150811/9091;110/5
Matúš;Horváth;911022/6015;110/5
Marek;Szabó;900907/8475;110/5
Martin;Farkaš;910202/4386;110/5
Marek;Molnár;130331/4346;109
Veronika;Horváthová;890630/4811;109
Ján;Tóth;460207/7311;109
Lucia;Nagyová;761214/4134;109
Lukáš;Kováč;730907/3344;109
Andrea;Szabóová;110330/4938;109
Monika;Farkašová;830202/6683;109
Ján;Molnár;530728/6663;109
Ivana;Vargová;530701/9122;109
Asterix;Obelix;000101/1111;109
Veronika;Farkašová;131017/2521;112/1
Zuzana;Horváthová;231130/4746;112/2
Michal;Tóth;640130/9177;112/2
Matúš;Kováč;421124/7631;112/2
Ján;Szabó;100619/1442;112/2
Andrea;Nováková;910327/2309;112/2
Ján;Varga;640312/6692;112/3
Matúš;Novák;440907/8051;112/3
Petra;Tóthová;311129/5078;112/4
Peter;Varga;570615/4819;112/4
Jana;Nováková;921022/8757;112/4
Ivana;Nagyová;620509/6569;112/4
Andrej;Molnár;991112/9715;112/5
Petra;Vargová;630907/9311;112/5
Andrej;Molnár;440709/1756;112/5
Michal;Varga;341025/2774;112/5
Lenka;Tóthová;891110/1670;112/5
Petra;Nováková;900207/9347;111
Lukáš;Molnár;550710/6189;111
Marek;Novák;970417/3926;111
Peter;Horváth;001102/9438;111
Zuzana;Nagyová;530625/2186;111
Marek;Horváth;820511/2096;111
Marek;Tóth;950713/0822;111
Asterix;Obelix;000101/1111;111
Adam;Horváth;130309/5544;114/1
Andrej;Szabó;590217/5254;114/1
Petra;Balážová;791119/8261;114/1
Lukáš;Farkaš;120805/1477;114/1
Marek;Nagy;560401/3740;114/2
Karolína;Nováková;160920/6099;114/2
Marek;Tóth;520717/7241;114/2
Andrej;Varga;011122/5217;114/2
Michal;Nagy;380509/3923;114/2
Jana;Kováčová;750701/8654;114/3
Jana;Horváthová;020302/3989;114/4
Marek;Szabó;510326/1917;114/4
Ivana;Kováčová;090429/4401;114/4
Ján;Kováč;261120/9986;114/5
Matúš;Farkaš;600412/8802;114/5
Karolína;Vargová;580808/5377;114/5
Lucia;Horváthová;430809/8672;114/5
Adam;Nagy;321006/3271;113
Peter;Molnár;901113/6852;113
Tomáš;Farkaš;620805/8674;113
Lenka;Nováková;850924/0897;113
Petra;Balážová;141016/4802;113
Marek;Tóth;760125/7176;113
Monika;Horváthová;111107/2038;113
Matúš;Tóth;900120/8599;113
Peter;Tóth;290508/3956;113
Asterix;Obelix;000101/1111;113
Jana;Szabóová;351106/7209;116/1
Karolína;Molnárová;260616/3598;116/1
Lukáš;Farkaš;700714/3109;116/2
Veronika;Balážová;230626/4552;116/2
Lukáš;Tóth;151005/4165;116/2
Lucia;Molnárová;270426/3016;116/2
Lukáš;Varga;091006/5080;116/2
Marek;Baláž;080507/2521;116/3
Andrej;Farkaš;120219/6449;116/3
Andrea;Farkašová;440719/1905;116/3
Ivana;Kováčová;810111/0634;116/3
Marek;Szabó;180705/7988;116/4
Matúš;Farkaš;430725/0395;116/4
Peter;Farkaš;900822/8573;116/4
Lenka;Molnárová;760407/6366;116/5
Lenka;Molnárová;320318/8188;115
Monika;Kováčová;980418/6795;115
Jana;Nagyová;040923/3565;115
Karolína;Vargová;420317/3602;115
Andrej;Kováč;610223/2147;115
Peter;Kováč;440426/3631;115
Tomáš;Baláž;151204/4421;115
Asterix;Obelix;000101/1111;115
Lucia;Farkašová;180305/0605;118/1
Tomáš;Novák;220124/3600;118/2
Karolína;Szabóová;551018/4357;118/2
Marek;Molnár;020329/4334;118/2
Lenka;Kováčová;650214/9485;118/2
Matúš;Varga;760622/2154;118/3
Tomáš;Horváth;321028/1110;118/3
Michal;Kováč;850525/1435;118/3
Matúš;Horváth;440817/7924;118/4
Karolína;Kováčová;650122/6756;118/4
Zuzana;Nováková;940110/8580;118/4
Monika;Horváthová;780615/1956;118/4
Peter;Horváth;380510/5953;118/4
Lukáš;Novák;930718/2192;118/5
Veronika;Balážová;660605/0195;118/5
Lenka;Farkašová;070223/8317;118/5
Andrej;Horváth;970903/2258;117
Michal;Nagy;020724/4189;117
Michal;Tóth;080225/8557;117
Marek;Varga;871204/0422;117
Michal;Baláž;830522/4295;117
Ján;Novák;530306/5374;117
Monika;Molnárová;580505/2592;117
Monika;Tóthová;291013/0152;117
