Lucia;Farkašová;041114/7444;30/14
Andrej;Tóth;790322/3357;29
Adam;Nagy;661029/9686;29
Andrej;Szabó;771020/7832;29
Marek;Varga;110618/1411;29
Veronika;Molnárová;851212/3369;29
Tomáš;Nagy;161224/6966;29
Asterix;Obelix;000101/1111;29
Martin;Tóth;041113/6893;32/1
Martin;Nagy;910408/7820;32/2
Veronika;Farkašová;730405/2688;32/2
Veronika;Tóthová;040818/2071;32/2
Lenka;Nagyová;120202/9408;32/2
Adam;Baláž;030526/5856;32/2
Karolína;Horváthová;910121/8052;32/3
Ján;Varga;110118/4186;32/4
Andrea;Tóthová;270609/0261;32/4
Marek;Nagy;711008/2962;32/4
Andrej;Kováč;981001/2826;32/4
Martin;Horváth;520713/3239;32/5
Petra;Kováčová;880130/5130;32/5
Michal;Nagy;240605/3283;32/5
Andrea;Nováková;751211/8372;32/5
Tomáš;Varga;710306/6281;32/5
Lenka;Farkašová;980507/1578;32/6
Matúš;Molnár;360123/1499;32/7
Lukáš;Kováč;501030/4205;32/7
Andrej;Szabó;950417/7228;32/7
Lenka;Farkašová;840217/0409;32/7
Jana;Szabóová;310316/7128;32/7
Ján;Varga;851211/0109;32/8
Lucia;Nováková;040205/4160;32/8
Karolína;Szabóová;650106/3919;32/8
Martin;Kováč;230723/4316;32/9
Zuzana;Farkašová;530923/5072;32/9
Jana;Kováčová;490520/9364;32/10
Monika;Kováčová;061126/3565;32/10
Martin;Tóth;740910/5610;32/10
Jana;Tóthová;060624/6445;32/10
Matúš;Nagy;481228/3046;32/11
Matúš;Horváth;360124/6950;32/11
Peter;Szabó;890116/7954;32/11
Andrea;Kováčová;981121/1436;32/11
Adam;Baláž;370420/8323;32/12
Andrea;Balážová;441208/4719;32/13
Veronika;Balážová;790201/1026;32/13
Martin;Kováč;210605/3798;32/13
Martin;Szabó;771210/3941;32/14
Matúš;Szabó;281015/4750;31
Petra;Vargová;870904/9582;31
Matúš;Novák;681215/6130;31
Ján;Szabó;590331/5020;31
Andrea;Nováková;520630/1076;31
Lucia;Nagyová;051105/6156;31
Petra;Balážová;871214/8740;31
Zuzana;Farkašová;750405/7036;31
Asterix;Obelix;000101/1111;31
Matúš;Nagy;480813/0386;34/1
Lenka;Vargová;190302/1380;34/1
Tomáš;Varga;040812/9396;34/1
Andrej;Farkaš;010104/7338;34/1
Andrej;Kováč;210523/7143;34/1
Zuzana;Kováčová;100115/2592;34/2
Martin;Kováč;651218/8678;34/2
Jana;Kováčová;470504/3336;34/3
Ivana;Horváthová;900717/8114;34/3
Lucia;Vargová;231213/0192;34/3
Lucia;Szabóová;380121/5156;34/3
Monika;Vargová;990213/1087;34/4
Peter;Nagy;801220/7557;34/5
Peter;Novák;411228/7759;34/6
Karolína;Horváthová;981026/3196;34/6
Karolína;Kováčová;050430/3603;34/6
Tomáš;Tóth;310621/9832;34/6
Michal;Nagy;650804/2671;34/7
Adam;Horváth;830129/4241;34/8
Peter;Baláž;640324/2772;34/8
Matúš;Farkaš;441013/1956;34/9
Andrej;Horváth;371102/1442;34/9
Petra;Horváthová;860726/0018;34/9
Ján;Molnár;630420/9765;34/9
Matúš;Nagy;351121/5606;34/10
Veronika;Molnárová;721130/5938;34/11
Monika;Kováčová;000915/3099;34/11
Adam;Szabó;940526/8115;34/11
Monika;Horváthová;930317/6402;34/12
Lucia;Nagyová;590911/7629;34/13
Veronika;Nagyová;061226/9467;34/14
Ivana;Kováčová;670216/8725;34/14
Lucia;Nagyová;940821/3449;34/14
Karolína;Molnárová;011013/0053;33
Monika;Vargová;130423/9917;33
Andrej;Novák;440414/5058;33
Michal;Molnár;421210/6687;33
Petra;Tóthová;110705/3511;33
Andrej;Tóth;350621/7942;33
Asterix;Obelix;000101/1111;33
Tomáš;Kováč;321117/5929;36/1
Lucia;Nagyová;490515/6694;36/1
Martin;Baláž;840810/3751;36/1
Andrea;Nováková;021130/1995;36/2
Matúš;Varga;240604/3694;36/2
Matúš;Tóth;320928/8581;36/2
Lucia;Farkašová;940412/8095;36/2
Andrea;Molnárová;061025/6904;36/2
Marek;Tóth;780318/3463;36/3
Andrej;Horváth;970721/7436;36/3
Veronika;Horváthová;890620/2556;36/3
Ján;Novák;220206/3212;36/3
Adam;Nagy;490925/8359;36/3
Ján;Kováč;860326/2958;36/4
Michal;Farkaš;650305/1969;36/5
Petra;Balážová;860928/5192;36/5
Martin;Varga;370612/5856;36/5
Petra;Szabóová;900215/0617;36/5
Lucia;Vargová;200411/3559;36/6
Petra;Szabóová;080125/0874;36/6
Ivana;Molnárová;111002/0969;36/7
Ján;Molnár;211220/6453;36/7
Marek;Varga;750919/3873;36/7
Adam;Varga;360729/0005;36/7
Tomáš;Kováč;250111/4625;36/7
Jana;Balážová;440620/6119;36/8
Karolína;Nováková;310109/2918;36/8
Lenka;Balážová;311221/7497;36/9
Andrea;Horváthová;690429/9012;36/9
Petra;Kováčová;430827/9803;36/9
Martin;Kováč;320830/4966;36/9
Marek;Nagy;350418/8720;36/9
Karolína;Farkašová;941023/1079;36/10
Adam;Farkaš;071009/5797;36/11
Lenka;Tóthová;470807/8491;36/11
Monika;Nagyová;370801/7719;36/11
Michal;Kováč;001021/6110;36/11
Karolína;Horváthová;550214/2276;36/11
Tomáš;Horváth;960914/8752;36/12
Petra;Farkašová;651222/1317;36/12
Monika;Vargová;810214/1972;36/12
Ivana;Molnárová;930802/4302;36/12
Lukáš;Kováč;880420/0850;36/12
Veronika;Balážová;700531/9999;36/13
Veronika;Balážová;191114/6467;36/13
Tomáš;Farkaš;150825/4241;36/13
Adam;Baláž;290326/1922;36/14
Martin;Nagy;441002/7703;36/14
Matúš;Kováč;541207/0347;36/14
Zuzana;Kováčová;910323/8388;36/14
Lukáš;Farkaš;330127/6441;35
Jana;Molnárová;930319/4061;35
Michal;Baláž;101007/2627;35
Ján;Kováč;230210/4158;35
Matúš;Baláž;890921/4194;35
Asterix;Obelix;000101/1111;35
Martin;Nagy;810113/2268;38/1
Adam;Molnár;660722/2748;38/1
Ján;Nagy;730125/0314;38/2
Petra;Tóthová;100307/8896;38/2
Monika;Farkašová;241230/3261;38/2
Monika;Balážová;590817/0266;38/3
Lucia;Nováková;090625/4337;38/4
Peter;Horváth;700731/7375;38/4
Adam;Kováč;080315/0321;38/4
Lucia;Horváthová;420619/8657;38/5
Marek;Nagy;580705/5185;38/5
Petra;Molnárová;780509/1912;38/5
Lucia;Horváthová;030131/2982;38/6
Lucia;Molnárová;740603/0969;38/6
Lenka;Kováčová;960531/5954;38/6
Jana;Nováková;400305/5400;38/6
Jana;Nováková;260111/9116;38/6
Tomáš;Baláž;300827/8284;38/7
Adam;Varga;891211/2941;38/8
Ivana;Horváthová;150312/5546;38/9
Adam;Baláž;900927/5464;38/9
Adam;Nagy;310609/8221;38/9
Karolína;Szabóová;991210/1921;38/9
Jana;Kováčová;131227/4561;38/10
Zuzana;Horváthová;330414/1432;38/10
Lucia;Molnárová;580327/1267;38/10
Matúš;Novák;330111/3603;38/10
Andrea;Szabóová;190227/2797;38/10
Marek;Nagy;500327/1077;38/11
Andrea;Farkašová;950613/9234;38/11
Veronika;Horváthová;160321/2171;38/11
Lenka;Nagyová;850221/2502;38/12
Andrej;Szabó;040511/7095;38/12
Andrej;Horváth;580225/9593;38/12
Veronika;Horváthová;380328/3934;38/13
Ján;Kováč;790420/2303;38/13
Adam;Baláž;330124/5303;38/13
Peter;Varga;591112/2974;38/14
Ivana;Molnárová;151031/8641;37
Matúš;Kováč;371022/5372;37
Matúš;Farkaš;690803/1897;37
Asterix;Obelix;000101/1111;37
Andrea;Tóthová;050303/2991;40/1
Michal;Molnár;640102/6745;40/2
Andrea;Vargová;001204/7759;40/2
Martin;Molnár;881002/6290;40/2
Petra;Balážová;591223/7051;40/2
Andrea;Kováčová;331221/9505;40/3
Monika;Balážová;501225/3172;40/3
Zuzana;Farkašová;220429/6766;40/3
Lucia;Szabóová;710321/3116;40/3
Martin;Varga;711114/9271;40/4
Jana;Szabóová;330623/5553;40/4
Zuzana;Farkašová;900809/1589;40/4
Adam;Farkaš;380127/6892;40/4
Lenka;Tóthová;010723/4416;40/4
Ján;Novák;120724/6403;40/5
Peter;Nagy;330528/7646;40/6
Petra;Horváthová;640425/2409;40/6
Zuzana;Nagyová;140806/7730;40/6
Veronika;Balážová;120622/1651;40/6
Petra;Farkašová;481016/6735;40/7
Martin;Tóth;230310/0718;40/7
Peter;Tóth;471214/7456;40/7
Veronika;Nováková;630205/0116;40/8
Peter;Kováč;590306/2657;40/8
Zuzana;Tóthová;290130/2698;40/8
Tomáš;Horváth;241204/4873;40/8
Matúš;Kováč;560626/6245;40/9
Adam;Nagy;090726/6797;40/9
Karolína;Nováková;860124/6429;40/9
Ján;Nagy;400526/2593;40/10
Jana;Nováková;181203/5292;40/10
Lukáš;Kováč;640211/3961;40/10
Adam;Varga;251208/6458;40/10
Andrea;Farkašová;430421/5341;40/11
Tomáš;Horváth;310216/7694;40/11
Karolína;Horváthová;221116/1841;40/11
Lukáš;Kováč;170409/8494;40/11
Adam;Novák;190504/5155;40/11
Karolína;Nagyová;051128/6540;40/12
Veronika;Nováková;531202/6605;40/13
Karolína;Nagyová;180729/2350;40/13
Adam;Varga;430808/4897;40/13
Monika;Nováková;120525/0334;40/13
Adam;Tóth;770312/3938;40/14
Lenka;Nováková;700623/3695;40/14
Andrej;Tóth;600405/7977;40/14
Jana;Vargová;041228/0167;40/14
Ján;Szabó;210224/4588;39
Karolína;Szabóová;230525/7418;39
Lenka;Vargová;160912/6087;39
Adam;Horváth;480904/5428;39
Andrej;Baláž;810408/2897;39
Asterix;Obelix;000101/1111;39
Petra;Balážová;351023/6560;42/1
Lucia;Vargová;770729/3071;42/1
Ján;Kováč;070103/3458;42/2
Martin;Farkaš;120412/1484;42/2
Jana;Horváthová;730727/5827;42/2
Marek;Horváth;290109/7355;42/2
Lenka;Vargová;740227/2958;42/3
Zuzana;Szabóová;251109/0266;42/3
Andrea;Balážová;660330/6626;42/3
Lukáš;Novák;731222/0403;42/3
Marek;Farkaš;090726/9353;42/3
Adam;Baláž;850109/9564;42/4
Veronika;Molnárová;030804/7418;42/5
Peter;Horváth;710630/9612;42/5
Andrea;Vargová;660602/7751;42/5
Ján;Horváth;461101/6535;42/5
Petra;Kováčová;390208/6504;42/6
Monika;Tóthová;140418/2935;42/6
Tomáš;Szabó;710617/5288;42/6
Lukáš;Farkaš;611230/5933;42/7
Jana;Tóthová;770824/0790;42/7
Karolína;Szabóová;570430/2458;42/7
Adam;Tóth;271123/3597;42/7
Adam;Novák;590724/3801;42/7
Andrej;Horváth;460211/7684;42/8
Marek;Kováč;450105/8561;42/9
Petra;Horváthová;530111/8946;42/9
Karolína;Nováková;620820/9501;42/9
Andrej;Farkaš;600807/0538;42/9
Adam;Kováč;121106/2236;42/10
Andrej;Horváth;200207/5787;42/10
Monika;Szabóová;510112/4345;42/10
Ivana;Balážová;180115/0633;42/10
Monika;Szabóová;330214/1448;42/10
Lukáš;Baláž;630715/0756;42/11
Jana;Nováková;550610/3218;42/11
Veronika;Tóthová;640201/7389;42/11
Tomáš;Molnár;520209/5281;42/12
Ivana;Tóthová;370830/0467;42/12
Jana;Nagyová;400220/9358;42/12
Martin;Horváth;951203/1937;42/13
Marek;Novák;641227/4150;42/13
Karolína;Nagyová;050703/0754;42/13
Ján;Farkaš;810922/1187;42/13
Adam;Tóth;370313/5711;42/13
Matúš;Baláž;890803/0797;42/14
Petra;Vargová;600227/3895;42/14
Andrej;Kováč;950517/5538;42/14
Andrej;Szabó;830214/9276;41
Lukáš;Farkaš;360909/9738;41
Zuzana;Horváthová;570612/9705;41
Petra;Farkašová;190317/0676;41
Adam;Farkaš;320523/8684;41
Asterix;Obelix;000101/1111;41
Lenka;Tóthová;640821/1173;44/1
Ivana;Horváthová;550901/4916;44/1
Tomáš;Tóth;670729/6769;44/1
Lucia;Nagyová;521119/0327;44/2
Veronika;Nagyová;340512/6896;44/2
Ivana;Tóthová;090805/7908;44/2
Peter;Farkaš;740314/8406;44/2
Peter;Kováč;000709/4770;44/2
Ivana;Szabóová;600915/4666;44/3
Michal;Kováč;841124/8025;44/4
Martin;Baláž;181219/0790;44/4
Peter;Baláž;870529/1265;44/4
Matúš;Molnár;840608/4970;44/5
Martin;Molnár;720301/1348;44/5
Michal;Varga;561031/9898;44/6
Michal;Farkaš;711001/9183;44/6
Lukáš;Horváth;820226/8720;44/6
Lucia;Kováčová;890620/0494;44/6
Tomáš;Molnár;410412/9769;44/7
Marek;Farkaš;900209/6223;44/7
Lukáš;Kováč;260803/1012;44/7
Adam;Baláž;450326/6940;44/8
Jana;Horváthová;590725/2460;44/8
Tomáš;Baláž;720223/2887;44/8
Martin;Szabó;240202/4009;44/8
Andrea;Molnárová;751120/7961;44/9
Matúš;Kováč;650411/4896;44/9
Veronika;Nagyová;830531/9520;44/9
Veronika;Szabóová;200516/8335;44/9
Adam;Novák;641127/2179;44/9
Michal;Baláž;700430/6020;44/10
Lukáš;Tóth;300401/4663;44/11
Michal;Varga;180928/4691;44/11
Marek;Molnár;151016/6572;44/12
Lukáš;Farkaš;210531/6230;44/12
Martin;Horváth;711024/7113;44/12
Adam;Horváth;570629/1488;44/12
Adam;Farkaš;160306/0093;44/13
Monika;Tóthová;400731/4666;44/14
Petra;Kováčová;120410/3483;44/14
Veronika;Kováčová;451116/2682;43
Lukáš;Molnár;570519/5972;43
Asterix;Obelix;000101/1111;43
Ivana;Molnárová;950302/0713;46/1
Lucia;Vargová;110308/1658;46/1
Ján;Baláž;781208/7375;46/1
Veronika;Nováková;270208/3377;46/1
Lukáš;Baláž;030519/5554;46/2
Lenka;Szabóová;780715/5548;46/2
Lenka;Molnárová;990720/0989;46/3
Petra;Tóthová;690602/9294;46/3
Lukáš;Farkaš;790205/9434;46/4
Jana;Tóthová;221112/2106;46/4
Jana;Tóthová;850209/1056;46/4
Andrej;Horváth;360818/5248;46/4
Marek;Varga;861213/1116;46/4
Lukáš;Szabó;240624/7966;46/5
Karolína;Farkašová;371031/3874;46/5
Adam;Novák;590115/2778;46/5
Veronika;Nováková;050604/8090;46/5
Ján;Nagy;000327/6087;46/6
Lucia;Szabóová;350501/2606;46/7
Matúš;Novák;090214/3849;46/7
Andrej;Kováč;951214/1292;46/7
Matúš;Nagy;930819/5295;46/8
Martin;Baláž;080920/4464;46/9
Monika;Szabóová;930825/5241;46/9
Martin;Nagy;971104/4998;46/9
Petra;Tóthová;611108/0354;46/9
Andrej;Novák;960214/1530;46/10
Matúš;Molnár;771119/5382;46/10
Marek;Baláž;381221/3489;46/10
Marek;Novák;351007/4223;46/10
Jana;Nováková;780825/1218;46/11
Matúš;Szabó;470202/7746;46/11
Veronika;Tóthová;081127/7734;46/11
Ján;Szabó;530617/8578;46/11
Marek;Molnár;540707/1587;46/12
Marek;Novák;891115/2717;46/12
Martin;Szabó;250522/5811;46/12
Adam;Varga;781230/8048;46/12
Tomáš;Szabó;111018/1342;46/13
Tomáš;Varga;800108/9127;46/13
Jana;Molnárová;030915/4277;46/14
Andrej;Farkaš;150715/7945;45
Veronika;Vargová;260415/1208;45
Adam;Kováč;310823/1983;45
Marek;Szabó;210808/1410;45
Monika;Nováková;020114/6246;45
Veronika;Molnárová;840712/8764;45
Monika;Szabóová;480502/2843;45
Karolína;Vargová;230103/6549;45
Asterix;Obelix;000101/1111;45
Veronika;Balážová;601009/7819;48/1
Peter;Molnár;480609/0740;48/1
Adam;Tóth;180721/1023;48/1
Tomáš;Nagy;471222/8201;48/1
Martin;Nagy;711221/6772;48/1
Peter;Novák;420501/7673;48/2
Ján;Horváth;700630/8054;48/2
Martin;Horváth;010807/6692;48/3
Tomáš;Novák;811002/5302;48/3
Monika;Molnárová;321123/0700;48/3
Lucia;Szabóová;790718/9928;48/4
Lukáš;Farkaš;010506/5349;48/4
Tomáš;Varga;251015/1984;48/4
Ján;Kováč;390607/4469;48/5
Petra;Farkašová;460911/5968;48/5
Andrea;Nagyová;401117/1638;48/5
Jana;Farkašová;070819/0060;48/6
Jana;Nováková;330321/7383;48/6
Ján;Szabó;010622/8762;48/6
Martin;Baláž;911116/9349;48/7
Michal;Varga;921113/8635;48/8
Lucia;Farkašová;990408/4969;48/8
Andrea;Molnárová;471125/7216;48/8
Michal;Farkaš;441031/5813;48/9
Zuzana;Farkašová;281014/6684;48/9
Ivana;Vargová;660531/1993;48/9
Ivana;Molnárová;950424/3931;48/9
Lucia;Vargová;570227/6843;48/10
Martin;Varga;870620/7784;48/10
Ján;Molnár;491013/3201;48/11
Andrea;Nagyová;231227/9393;48/11
Petra;Balážová;620305/2704;48/11
Lukáš;Varga;641221/1477;48/12
Matúš;Kováč;150521/6296;48/12
Veronika;Balážová;401206/2910;48/12
Ján;Farkaš;170212/6929;48/12
Lucia;Vargová;871008/6675;48/13
Petra;Vargová;160227/5812;48/13
Marek;Kováč;150913/3284;48/13
Marek;Nagy;570116/9260;48/14
Tomáš;Nagy;930521/8086;48/14
Lucia;Molnárová;940218/1437;48/14
Lenka;Horváthová;060602/0547;47
Tomáš;Molnár;860107/6016;47
Lucia;Horváthová;001014/2245;47
Karolína;Szabóová;400219/5055;47
Andrea;Szabóová;670806/4118;47
Ivana;Balážová;290509/9167;47
Andrej;Nagy;121227/9287;47
Asterix;Obelix;000101/1111;47
Matúš;Tóth;560820/2084;50/1
Adam;Kováč;810414/0941;50/1
Marek;Farkaš;560724/2855;50/1
Zuzana;Farkašová;010623/6421;50/2
Monika;Vargová;290117/7556;50/2
Zuzana;Tóthová;130224/0595;50/2
Zuzana;Kováčová;270209/4899;50/2
Karolína;Nagyová;330802/3998;50/2
Michal;Nagy;890223/0866;50/3
Lucia;Farkašová;481129/1346;50/3
Monika;Tóthová;650829/7022;50/3
Zuzana;Nagyová;810127/2591;50/3
Lenka;Molnárová;780828/6697;50/4
Monika;Szabóová;940410/9336;50/4
Ján;Tóth;620919/4436;50/4
Martin;Baláž;041104/4733;50/4
Lukáš;Horváth;230705/4399;50/5
Lukáš;Horváth;170314/2087;50/5
Tomáš;Baláž;870329/0268;50/6
Andrej;Baláž;300125/1884;50/6
Ján;Baláž;780818/5607;50/7
Monika;Tóthová;151127/4106;50/7
Jana;Horváthová;510217/8698;50/7
Adam;Kováč;191207/7550;50/8
Ján;Tóth;870502/2917;50/8
Monika;Molnárová;351022/8228;50/9
Zuzana;Tóthová;191216/0774;50/9
Peter;Tóth;470824/1085;50/9
Tomáš;Kováč;821202/4998;50/9
Ivana;Farkašová;500703/5495;50/10
Andrea;Szabóová;101125/0924;50/10
Andrej;Nagy;001011/7671;50/10
Andrej;Kováč;250910/9708;50/10
Ivana;Szabóová;871205/0672;50/10
Michal;Molnár;260119/0956;50/11
Veronika;Tóthová;290829/8352;50/11
Michal;Farkaš;711003/3265;50/11
Monika;Balážová;000424/6411;50/12
Michal;Nagy;240802/0276;50/12
Andrea;Szabóová;971108/8044;50/12
Ivana;Molnárová;421123/7839;50/12
Adam;Varga;140103/5754;50/13
Lenka;Farkašová;061223/6488;50/13
Ján;Varga;120214/4727;50/13
Veronika;Nováková;770117/7559;50/13
Lenka;Nováková;950627/0465;50/13
Tomáš;Horváth;180430/7760;50/14
Michal;Farkaš;891215/5610;49
Ivana;Nagyová;210114/0451;49
Adam;Nagy;760926/4602;49
Lukáš;Baláž;520229/0414;49
Asterix;Obelix;000101/1111;49
Jana;Kováčová;010202/5158;52/1
Lenka;Nováková;841212/7264;52/2
Karolína;Vargová;021023/0211;52/2
Andrej;Tóth;200914/9630;52/2
Michal;Kováč;980713/7737;52/3
Zuzana;Szabóová;710917/8983;52/3
Ivana;Kováčová;541115/1501;52/4
Marek;Tóth;830326/2178;52/4
Lenka;Horváthová;350119/0392;52/4
Lenka;Tóthová;700805/9319;52/5
Monika;Kováčová;880628/0925;52/5
Andrea;Vargová;010608/7291;52/5
Peter;Szabó;831203/0340;52/6
Marek;Nagy;200520/9800;52/7
Monika;Kováčová;041118/6817;52/8
Veronika;Balážová;721219/5275;52/8
Ján;Nagy;230914/1556;52/8
Tomáš;Varga;040905/1271;52/8
Adam;Horváth;310228/5151;52/9
Petra;Vargová;700609/4646;52/9
Michal;Novák;680202/1007;52/9
Lukáš;Tóth;340411/9745;52/10
Andrea;Molnárová;101210/4460;52/10
Tomáš;Szabó;710531/4450;52/10
Michal;Farkaš;510112/3876;52/10
Monika;Molnárová;361231/0804;52/11
Peter;Tóth;780424/6742;52/11
Zuzana;Nagyová;130702/3204;52/11
Zuzana;Nováková;220228/9008;52/11
Michal;Molnár;860917/5877;52/12
Lucia;Nagyová;420501/0455;52/12
Ivana;Kováčová;890306/8734;52/13
Tomáš;Farkaš;150725/8977;52/14
Marek;Baláž;460307/0237;52/14
Jana;Nováková;880430/1471;52/14
Veronika;Horváthová;420304/3925;51
Lenka;Szabóová;220811/5336;51
Petra;Kováčová;920328/4522;51
Asterix;Obelix;000101/1111;51
Lenka;Tóthová;540615/2595;54/1
Karolína;Kováčová;591119/3293;54/1
Andrea;Molnárová;800921/9572;54/1
Marek;Baláž;590621/8511;54/1
Lucia;Balážová;211029/3237;54/2
Michal;Tóth;670826/5945;54/2
Marek;Szabó;911212/9401;54/3
Monika;Molnárová;941112/0738;54/3
Lucia;Molnárová;400220/1711;54/3
Ján;Novák;690905/2290;54/4
Jana;Vargová;640821/3279;54/4
Zuzana;Horváthová;060922/8479;54/4
Andrej;Novák;271023/2016;54/5
Lenka;Szabóová;211215/3458;54/5
Andrej;Horváth;150612/6272;54/5
Ivana;Nagyová;280220/6428;54/5
Tomáš;Tóth;500916/0764;54/6
Jana;Molnárová;250802/2871;54/6
Michal;Molnár;780730/4396;54/6
Veronika;Vargová;650920/2614;54/7
Lenka;Kováčová;240323/0942;54/7
Andrea;Tóthová;370921/4806;54/8
Lucia;Kováčová;631217/4967;54/8
Matúš;Kováč;311225/5051;54/9
Petra;Horváthová;550604/7092;54/9
Marek;Novák;580921/8589;54/9
Andrej;Horváth;091030/9668;54/9
Jana;Nagyová;360921/3882;54/10
Peter;Farkaš;960310/4321;54/10
Matúš;Baláž;821217/2821;54/10
Monika;Vargová;030725/2642;54/10
Marek;Novák;930903/5729;54/10
Andrea;Nováková;620228/7860;54/11
Zuzana;Farkašová;781117/0543;54/11
Marek;Baláž;251030/1974;54/11
Zuzana;Szabóová;610130/2424;54/11
Lucia;Nováková;140419/8411;54/12
Lenka;Kováčová;490522/1748;54/13
Matúš;Varga;711012/5180;54/13
Jana;Balážová;770326/6050;54/13
Adam;Horváth;670510/4455;54/14
Marek;Nagy;050219/8710;54/14
Ivana;Vargová;570731/4084;53
Lukáš;Szabó;721110/3385;53
Ján;Farkaš;930921/7860;53
Ivana;Horváthová;160302/1779;53
Ivana;Tóthová;150818/2323;53
Asterix;Obelix;000101/1111;53
Lukáš;Varga;231204/5226;56/1
Marek;Szabó;060905/8255;56/1
Matúš;Varga;300126/3443;56/1
Andrea;Nováková;100122/6086;56/1
Michal;Farkaš;600105/8348;56/2
Lenka;Tóthová;971126/3785;56/2
Adam;Molnár;550210/8617;56/2
Peter;Varga;601013/0227;56/3
Veronika;Molnárová;800531/9082;56/4
Lukáš;Szabó;520311/3259;56/4
Martin;Varga;941111/3724;56/4
Peter;Nagy;320426/1242;56/4
Michal;Molnár;940101/4703;56/4
Veronika;Vargová;570916/2004;56/5
Veronika;Horváthová;290331/9012;56/5
Adam;Farkaš;400213/3947;56/5
Jana;Balážová;540320/6180;56/5
Ivana;Molnárová;790608/7592;56/5
Ján;Novák;240305/4305;56/6
Lukáš;Szabó;580703/1593;56/6
Martin;Nagy;340124/1073;56/7
Monika;Vargová;320607/8863;56/8
Lukáš;Horváth;090128/6342;56/8
Andrej;Farkaš;110916/3392;56/8
Lenka;Horváthová;280316/9095;56/9
Lukáš;Baláž;100522/0763;56/10
Karolína;Horváthová;900406/6678;56/10
Ján;Molnár;100513/7994;56/10
Michal;Tóth;940502/2718;56/11
Martin;Varga;650816/8908;56/11
Lukáš;Nagy;331023/0456;56/11
Monika;Nováková;020314/6834;56/11
Veronika;Molnárová;340525/4109;56/12
Michal;Tóth;451010/7605;56/12
Veronika;Balážová;610928/2560;56/12
Adam;Varga;300621/6868;56/12
Karolína;Farkašová;020824/4128;56/13
Ivana;Kováčová;410421/6549;56/13
Matúš;Varga;260626/5872;56/13
Martin;Baláž;671126/4416;56/13
Ivana;Balážová;341107/4155;56/14
Michal;Horváth;880126/7268;56/14
Tomáš;Szabó;980213/1692;56/14
Veronika;Horváthová;430615/4425;56/14
Ivana;Farkašová;641224/4853;55
Ivana;Molnárová;490206/6938;55
Karolína;Farkašová;040307/6788;55
Asterix;Obelix;000101/1111;55
Zuzana;Nováková;830316/4805;58/1
Lucia;Nováková;710930/4986;58/1
Lukáš;Farkaš;891018/8638;58/1
Martin;Nagy;300625/3227;58/1
Matúš;Farkaš;510207/0282;58/1
Veronika;Nagyová;781205/3034;58/2
Monika;Molnárová;600814/8418;58/2
Monika;Nagyová;830731/8512;58/2
Karolína;Molnárová;460807/7071;58/3
Andrea;Vargová;420613/7964;58/3
Karolína;Nováková;340225/1287;58/3
Adam;Szabó;890128/3101;58/4
Matúš;Farkaš;840102/6271;58/4
Ivana;Tóthová;601020/6389;58/4
Monika;Balážová;461201/1054;58/5
Adam;Szabó;621216/4219;58/5
Lucia;Nagyová;440630/3708;58/5
Ján;Horváth;060404/0032;58/5
Michal;Tóth;850128/2639;58/6
Zuzana;Horváthová;240925/5914;58/6
Zuzana;Molnárová;451221/0614;58/7
Monika;Nagyová;020528/2288;58/7
Monika;Kováčová;910210/5119;58/7
Andrea;Szabóová;790207/3031;58/7
Andrej;Molnár;030929/6225;58/7
Andrea;Balážová;720225/2449;58/8
Ivana;Nováková;160316/9015;58/8
Ján;Szabó;990714/3403;58/8
Tomáš;Kováč;640416/3720;58/8
Lenka;Farkašová;231022/8008;58/9
Lenka;Tóthová;621224/9176;58/9
Adam;Molnár;981207/4765;58/10
Zuzana;Nagyová;561203/8191;58/10
Zuzana;Szabóová;770803/0410;58/10
Adam;Baláž;941020/9664;58/10
Monika;Farkašová;011129/4466;58/10
Lenka;Tóthová;331211/5084;58/11
Lenka;Nováková;860129/8873;58/12
Lucia;Tóthová;170208/7316;58/12
Tomáš;Molnár;100929/5020;58/12
Monika;Horváthová;161213/7098;58/12
Monika;Nováková;920408/6067;58/12
Ján;Novák;650511/7617;58/13
Ivana;Molnárová;980117/5125;58/13
Peter;Tóth;321029/1290;58/13
Adam;Varga;470622/1886;58/13
Ján;Molnár;720620/0343;58/13
Marek;Tóth;681220/7993;58/14
Petra;Vargová;250326/4627;57
Tomáš;Baláž;761004/1241;57
Matúš;Tóth;501224/5586;57
Adam;Horváth;381002/8089;57
Zuzana;Balážová;120901/4549;57
Karolína;Farkašová;920916/8164;57
Monika;Nagyová;400815/8757;57
Asterix;Obelix;000101/1111;57
Michal;Molnár;830826/9739;60/1
Lenka;Farkašová;290426/1517;60/1
Ján;Kováč;950521/2081;60/1
Monika;Nagyová;010306/7581;60/1
Zuzana;Vargová;611027/4542;60/2
Marek;Kováč;881129/5335;60/2
Michal;Molnár;800526/6735;60/3
Ján;Molnár;331126/2803;60/3
Andrea;Nováková;910301/0868;60/3
Ján;Baláž;180430/4361;60/4
Adam;Molnár;580503/0525;60/4
Lenka;Kováčová;420615/7485;60/4
Andrea;Molnárová;621016/0789;60/4
Lenka;Nagyová;210112/1797;60/4
Zuzana;Balážová;711129/2581;60/5
Adam;Szabó;470608/6630;60/5
Veronika;Szabóová;401015/4910;60/6
Petra;Balážová;850601/6911;60/6
Martin;Kováč;381101/5353;60/6
Monika;Vargová;380605/4366;60/7
Veronika;Molnárová;931025/3069;60/7
