Jana;Molnárová;291220/3677;40/2
Ivana;Horváthová;840716/6451;40/2
Andrej;Baláž;640809/7137;40/2
Ján;Molnár;831219/4651;40/2
Ján;Baláž;150406/2446;40/2
Martin;Nagy;510111/5436;40/3
Martin;Novák;031003/4192;40/3
Jana;Nagyová;390718/4698;40/3
Peter;Molnár;301110/0858;40/3
Marek;Kováč;560514/6571;40/3
Andrej;Varga;490518/9603;40/3
Martin;Horváth;990529/4381;40/3
Tomáš;Szabó;930304/0654;40/4
Zuzana;Horváthová;270605/8491;40/4
Ivana;Tóthová;891019/9521;40/4
Matúš;Horváth;210720/9394;40/4
Martin;Varga;880311/1186;40/5
Petra;Kováčová;770408/1705;40/5
Ján;Horváth;040722/7266;40/5
Adam;Horváth;090206/2230;40/5
Petra;Szabóová;730225/9116;40/5
Lenka;Balážová;190722/8325;40/5
Ivana;Kováčová;560930/7712;40/5
Monika;Nováková;200824/9806;39
Andrea;Nováková;551010/1775;39
Jana;Vargová;920406/8203;39
Lenka;Vargová;480725/8829;39
Zuzana;Nováková;950307/0999;39
Nema;Meno;690609/6969;39
Ján;Farkaš;480216/8626;42/1
Lukáš;Horváth;580609/2629;42/1
Karolína;Tóthová;560219/6300;42/1
Martin;Varga;950310/9722;42/1
Tomáš;Baláž;730911/0487;42/2
Lukáš;Szabó;570210/6546;42/2
Lenka;Vargová;421006/4853;42/2
Peter;Szabó;430730/8488;42/2
Martin;Molnár;481113/0425;42/2
Ivana;Molnárová;761220/4285;42/2
Marek;Farkaš;770418/7659;42/2
Michal;Nagy;020224/7255;42/3
Ján;Horváth;620302/6745;42/3
Lucia;Kováčová;160824/1522;42/3
Marek;Baláž;790104/7256;42/3
Lenka;Kováčová;600123/1646;42/3
Petra;Horváthová;510308/2004;42/3
Veronika;Nagyová;670518/9664;42/3
Ján;Molnár;240731/3729;42/4
Zuzana;Nováková;941212/6498;42/4
Lucia;Horváthová;580727/3941;42/4
Marek;Varga;751222/3191;42/4
Tomáš;Szabó;801007/3175;42/4
Veronika;Nováková;400215/9917;42/4
Monika;Nagyová;481001/4456;42/4
Michal;Novák;340408/7103;42/5
Ivana;Nagyová;540114/0999;42/5
Tomáš;Kováč;420430/6342;42/5
Tomáš;Varga;600507/4576;42/5
Zuzana;Horváthová;911124/8077;42/5
Andrea;Szabóová;170107/8118;42/5
Petra;Nováková;470130/7894;41
Adam;Novák;361103/9801;41
Lucia;Horváthová;600416/6736;41
Andrej;Novák;241119/3185;41
Andrea;Tóthová;450623/8767;41
Ivana;Balážová;091226/4533;41
Andrej;Varga;040923/8228;41
Nema;Meno;690609/6969;41
Veronika;Balážová;761025/9074;44/1
Michal;Molnár;360504/2349;44/1
Matúš;Tóth;281013/3811;44/1
Adam;Novák;070307/8240;44/1
Marek;Nagy;411230/6419;44/1
Petra;Farkašová;161022/1908;44/1
Lenka;Nováková;740321/9166;44/2
Lenka;Farkašová;070216/6745;44/2
Lenka;Nagyová;820201/4281;44/2
Matúš;Tóth;380815/1527;44/2
Monika;Molnárová;970307/9343;44/2
Petra;Molnárová;400220/9559;44/3
Tomáš;Baláž;320228/0770;44/3
Lukáš;Nagy;401013/7557;44/3
Veronika;Szabóová;411007/5071;44/3
Monika;Molnárová;570914/9132;44/3
Karolína;Molnárová;980616/2945;44/4
Martin;Varga;450824/7001;44/4
Michal;Tóth;760804/3676;44/4
Matúš;Varga;710618/0186;44/4
Petra;Vargová;710215/6318;44/4
Zuzana;Nováková;210312/0586;44/4
Andrej;Nagy;790904/9622;44/4
Karolína;Kováčová;101015/2807;44/4
Zuzana;Molnárová;160413/7564;44/5
Adam;Tóth;480115/7634;44/5
Martin;Varga;000406/1802;44/5
Karolína;Farkašová;710131/8326;44/5
Marek;Varga;280524/7109;44/5
Lucia;Vargová;310813/8036;44/5
Lucia;Tóthová;290705/5345;44/5
Ivana;Nováková;400222/7426;44/5
Jana;Tóthová;801025/3755;43
Marek;Szabó;711109/8498;43
Petra;Balážová;270421/2193;43
Marek;Horváth;890423/6229;43
Zuzana;Kováčová;991014/6102;43
Matúš;Baláž;660916/2588;43
Nema;Meno;690609/6969;43
Zuzana;Tóthová;190929/2907;46/1
Adam;Novák;160212/3291;46/1
Veronika;Vargová;970602/0371;46/1
Andrea;Szabóová;590124/3274;46/1
Adam;Novák;411008/8301;46/1
Ján;Tóth;571128/0813;46/1
Petra;Vargová;620901/3656;46/1
Lenka;Kováčová;190826/1937;46/1
Lenka;Szabóová;431227/0857;46/2
Adam;Kováč;420604/0156;46/2
Ivana;Nagyová;381229/7904;46/2
Matúš;Kováč;961218/0808;46/2
Zuzana;Horváthová;650822/4674;46/2
Lenka;Farkašová;190321/7527;46/2
Lucia;Nagyová;760428/6744;46/2
Martin;Baláž;521118/6368;46/3
Peter;Novák;540105/5449;46/3
Adam;Baláž;660705/7365;46/3
Monika;Farkašová;470120/8715;46/3
Zuzana;Farkašová;890502/8188;46/3
Andrea;Vargová;021106/3084;46/3
Matúš;Molnár;900803/9719;46/3
Lenka;Balážová;590703/5440;46/3
Michal;Baláž;181019/2661;46/4
Marek;Nagy;350915/2030;46/4
Lenka;Szabóová;190619/2429;46/4
Andrea;Tóthová;811101/5355;46/4
Veronika;Balážová;190411/4507;46/4
Karolína;Tóthová;951221/2570;46/5
Peter;Varga;730705/1882;46/5
Andrea;Szabóová;180109/4892;46/5
Ján;Baláž;810913/3508;46/5
Monika;Tóthová;371007/7338;46/5
Peter;Kováč;641227/1336;45
Lukáš;Farkaš;940119/5499;45
Marek;Szabó;020501/8636;45
Peter;Nagy;090415/1242;45
Andrej;Kováč;241214/7263;45
Nema;Meno;690609/6969;45
Andrea;Tóthová;500228/5587;48/1
Ján;Szabó;390811/0380;48/1
Ivana;Kováčová;900411/0087;48/1
Ivana;Balážová;220603/0440;48/1
Monika;Molnárová;681016/2134;48/2
Monika;Farkašová;270530/1674;48/2
Andrej;Baláž;020614/8994;48/2
Michal;Horváth;760204/1360;48/2
Zuzana;Farkašová;150715/7815;48/2
Lukáš;Horváth;810714/9234;48/2
Andrej;Kováč;190119/4028;48/2
Monika;Szabóová;890801/0725;48/2
Karolína;Szabóová;620129/9078;48/3
Tomáš;Baláž;730518/5919;48/3
Zuzana;Balážová;231214/1911;48/3
Andrea;Nováková;740919/1434;48/3
Matúš;Tóth;940517/2762;48/4
Monika;Vargová;230223/1076;48/4
Martin;Kováč;080516/4388;48/4
Lenka;Nováková;891124/3480;48/4
Veronika;Kováčová;001227/9626;48/5
Marek;Horváth;300510/7056;48/5
Karolína;Kováčová;611115/4961;48/5
Andrej;Kováč;890816/2992;48/5
Michal;Tóth;991210/2940;48/5
Adam;Varga;070404/5282;48/5
Lenka;Vargová;340203/9956;48/5
Petra;Szabóová;820716/9537;47
Peter;Tóth;620919/2915;47
Ján;Kováč;401015/5685;47
Monika;Kováčová;491111/3163;47
Veronika;Balážová;170629/0322;47
Veronika;Tóthová;951216/1318;47
Tomáš;Varga;950914/8726;47
Nema;Meno;690609/6969;47
Ivana;Tóthová;540522/9380;50/1
Lucia;Kováčová;940721/2738;50/1
Andrej;Tóth;161231/9952;50/1
Monika;Szabóová;641015/9964;50/1
Peter;Horváth;070404/5544;50/1
Karolína;Vargová;461224/4901;50/1
Adam;Farkaš;250820/0547;50/1
Karolína;Nováková;070330/8917;50/1
Jana;Szabóová;431216/5728;50/2
Andrej;Varga;790920/9211;50/2
Adam;Molnár;480709/3736;50/2
Veronika;Horváthová;091220/5837;50/2
Michal;Novák;400816/2084;50/2
Petra;Balážová;231023/8390;50/3
Lucia;Molnárová;651026/3385;50/3
Karolína;Tóthová;851225/5051;50/3
Ján;Novák;111231/8587;50/3
Ján;Novák;360919/0869;50/3
Peter;Nagy;700804/6891;50/3
Andrea;Balážová;011005/0709;50/4
Lucia;Nagyová;651206/4050;50/4
Monika;Balážová;981214/6801;50/4
Zuzana;Nováková;420419/5416;50/4
Ján;Szabó;050512/4752;50/5
Lukáš;Kováč;940321/0078;50/5
Veronika;Szabóová;161020/3793;50/5
Karolína;Horváthová;500504/2376;50/5
Andrea;Nagyová;760725/9042;50/5
Adam;Horváth;030111/0860;50/5
Andrea;Kováčová;460126/6979;50/5
Andrea;Vargová;031218/4946;50/5
Martin;Molnár;100217/4586;49
Tomáš;Varga;610819/6209;49
Veronika;Tóthová;220519/2764;49
Andrea;Nagyová;601224/2038;49
Nema;Meno;690609/6969;49
Monika;Farkašová;570331/2013;52/1
Lenka;Kováčová;680122/5211;52/1
Lucia;Szabóová;550717/4456;52/1
Marek;Szabó;760530/2978;52/1
Peter;Novák;771015/2628;52/2
Zuzana;Farkašová;341223/9717;52/2
Karolína;Farkašová;740108/7396;52/2
Peter;Tóth;550816/4822;52/2
Jana;Nováková;141214/7624;52/3
Peter;Molnár;280415/4971;52/3
Ivana;Nagyová;940219/7298;52/3
Jana;Balážová;280424/0212;52/3
Tomáš;Molnár;020612/9304;52/4
Michal;Baláž;760319/3034;52/4
Lucia;Molnárová;501128/9821;52/4
Karolína;Vargová;040403/9560;52/4
Andrej;Szabó;890922/2707;52/4
Lucia;Nagyová;210218/3668;52/4
Andrej;Nagy;700212/2888;52/4
Michal;Baláž;340914/1667;52/5
Karolína;Horváthová;551229/2112;52/5
Andrej;Tóth;120125/9768;52/5
Lukáš;Farkaš;530809/0482;52/5
Veronika;Horváthová;890910/7667;52/5
Petra;Szabóová;271020/4521;52/5
Petra;Farkašová;890608/6996;52/5
Karolína;Kováčová;630728/6789;52/5
Andrea;Molnárová;510310/6297;51
Monika;Szabóová;120211/5678;51
Monika;Balážová;520402/3707;51
Lucia;Vargová;510731/0822;51
Adam;Szabó;470526/1880;51
Jana;Farkašová;331031/8354;51
Nema;Meno;690609/6969;51
Ján;Varga;060403/1695;54/1
Monika;Farkašová;880403/4065;54/1
Tomáš;Varga;070501/8685;54/1
Lenka;Balážová;160927/2944;54/1
Lukáš;Kováč;750317/0842;54/1
Lukáš;Nagy;830803/4875;54/2
Lucia;Szabóová;950906/6435;54/2
Lukáš;Horváth;390719/7509;54/2
Jana;Nagyová;451117/9417;54/2
Tomáš;Novák;770411/1097;54/2
Ján;Baláž;581004/8672;54/2
Zuzana;Molnárová;380220/7444;54/2
Michal;Novák;740118/3720;54/3
Veronika;Farkašová;770709/8940;54/3
Monika;Tóthová;070712/9210;54/3
Andrej;Farkaš;721121/6331;54/3
Adam;Baláž;430526/0401;54/4
Jana;Vargová;770910/4395;54/4
Zuzana;Nagyová;831221/8055;54/4
Zuzana;Horváthová;610227/2172;54/4
Michal;Horváth;110913/3126;54/4
Marek;Varga;090117/6550;54/4
Karolína;Szabóová;841209/5071;54/5
Zuzana;Farkašová;191010/5152;54/5
Jana;Kováčová;131009/8043;54/5
Marek;Molnár;120216/5681;54/5
Adam;Baláž;360205/7488;54/5
Adam;Nagy;231224/0883;54/5
Andrej;Novák;410222/6249;53
Marek;Varga;850620/0933;53
Jana;Kováčová;370727/4986;53
Marek;Horváth;260504/3550;53
Zuzana;Horváthová;660223/6811;53
Karolína;Szabóová;760928/7900;53
Ján;Baláž;050119/1606;53
Nema;Meno;690609/6969;53
Andrej;Farkaš;670527/2719;56/1
Jana;Nováková;281015/5001;56/1
Lenka;Vargová;270508/4304;56/1
Petra;Vargová;940129/7240;56/1
Petra;Vargová;210508/1580;56/1
Ján;Horváth;500413/5444;56/1
Veronika;Vargová;300710/4984;56/1
Ivana;Vargová;181116/2236;56/1
Adam;Varga;170708/1456;56/2
Lucia;Vargová;460512/3276;56/2
Adam;Novák;091128/4317;56/2
Marek;Nagy;830302/2468;56/2
Peter;Farkaš;170330/4303;56/3
Veronika;Balážová;551020/2912;56/3
Veronika;Molnárová;350409/5554;56/3
Lucia;Szabóová;530812/0909;56/3
Ján;Horváth;130902/8747;56/4
Peter;Horváth;601027/6965;56/4
Andrea;Horváthová;050929/1703;56/4
Monika;Farkašová;200605/4302;56/4
Marek;Nagy;840503/0357;56/4
Monika;Balážová;170326/8432;56/4
Karolína;Balážová;760906/0620;56/4
Tomáš;Baláž;890219/7157;56/4
Matúš;Kováč;130612/7679;56/5
Petra;Tóthová;000815/4557;56/5
Andrej;Tóth;340402/1696;56/5
Ivana;Farkašová;210502/5102;56/5
Karolína;Horváthová;650410/7072;56/5
Adam;Szabó;230630/5228;55
Monika;Farkašová;621011/3318;55
Petra;Balážová;951223/5411;55
Jana;Szabóová;391017/1087;55
Karolína;Balážová;760910/5670;55
Lukáš;Horváth;290822/1608;55
Ivana;Farkašová;630526/0402;55
Monika;Kováčová;050511/1663;55
Nema;Meno;690609/6969;55
Tomáš;Nagy;720427/5992;58/1
Peter;Baláž;691003/3250;58/1
Peter;Kováč;010320/4689;58/1
Andrej;Nagy;330103/2735;58/1
Jana;Nagyová;171121/4156;58/1
Petra;Vargová;670607/2742;58/1
Zuzana;Molnárová;901019/2530;58/2
Peter;Kováč;861201/2113;58/2
Veronika;Kováčová;030415/5988;58/2
Martin;Molnár;651122/6931;58/2
Veronika;Farkašová;660331/3064;58/2
Ján;Kováč;900624/1547;58/3
Zuzana;Farkašová;650724/9512;58/3
Marek;Baláž;010910/7057;58/3
Lukáš;Molnár;130707/0725;58/3
Zuzana;Farkašová;251119/2640;58/3
Lenka;Nováková;050224/6690;58/4
Ivana;Horváthová;181206/0969;58/4
Ivana;Kováčová;240803/1505;58/4
Adam;Baláž;830106/0553;58/4
Ivana;Szabóová;370910/1393;58/4
Adam;Molnár;411112/5309;58/4
Adam;Szabó;511113/6668;58/4
Adam;Molnár;200323/1236;58/4
Lukáš;Novák;890825/0930;58/5
Jana;Kováčová;091210/7059;58/5
Andrej;Farkaš;960831/0223;58/5
Ján;Horváth;000518/6677;58/5
Monika;Nagyová;840111/5121;58/5
Monika;Kováčová;990910/2403;58/5
Lucia;Nováková;690521/3643;58/5
Tomáš;Tóth;330225/9433;58/5
Veronika;Vargová;691011/1339;57
Matúš;Nagy;830826/9622;57
Michal;Varga;900117/4991;57
Matúš;Novák;580426/8143;57
Ján;Varga;380912/1514;57
Adam;Baláž;491024/3205;57
Ivana;Farkašová;680924/7533;57
Michal;Szabó;520314/2671;57
Nema;Meno;690609/6969;57
Lukáš;Horváth;330920/7416;60/1
Peter;Szabó;130607/4439;60/1
Adam;Varga;541210/7960;60/1
Ivana;Szabóová;530418/2878;60/1
Ján;Novák;390623/3270;60/1
Adam;Varga;710902/4409;60/1
Petra;Molnárová;660128/7038;60/2
Monika;Szabóová;691019/8017;60/2
Andrej;Varga;290621/0852;60/2
Petra;Molnárová;700202/0124;60/2
Jana;Kováčová;480522/6438;60/2
Veronika;Balážová;800522/6155;60/2
Ivana;Nováková;210914/2657;60/2
Monika;Szabóová;851027/2852;60/2
Karolína;Molnárová;070926/3582;60/3
Lukáš;Tóth;120220/4259;60/3
Peter;Novák;240620/2651;60/3
Ivana;Vargová;830911/7086;60/3
Andrea;Balážová;591014/9259;60/4
Andrea;Molnárová;000703/8307;60/4
Jana;Vargová;840220/1186;60/4
Petra;Vargová;871001/4767;60/4
Zuzana;Molnárová;740824/5732;60/4
Lucia;Farkašová;101217/8499;60/4
Lucia;Farkašová;350304/9472;60/4
Tomáš;Horváth;290703/8434;60/5
Adam;Novák;650604/3146;60/5
Lukáš;Baláž;560422/8191;60/5
Petra;Horváthová;360402/7473;60/5
Andrea;Nagyová;150701/9604;60/5
Veronika;Nagyová;440630/5549;60/5
Jana;Kováčová;440623/6477;59
Zuzana;Molnárová;190322/7037;59
Karolína;Balážová;901015/2732;59
Ján;Novák;160420/9695;59
Martin;Baláž;710725/2474;59
Martin;Nagy;120605/3241;59
Andrea;Tóthová;690912/6462;59
Lukáš;Tóth;320619/7599;59
Nema;Meno;690609/6969;59
Adam;Farkaš;500628/5720;62/1
Martin;Baláž;020310/7199;62/1
Lukáš;Varga;420509/6702;62/1
Ivana;Balážová;971113/0841;62/1
Marek;Baláž;950730/7367;62/1
Ivana;Vargová;730627/7498;62/2
Ján;Szabó;150913/6228;62/2
Monika;Balážová;900807/3060;62/2
Andrea;Nagyová;740627/8556;62/2
Marek;Varga;221225/8964;62/3
Karolína;Balážová;010310/5802;62/3
Matúš;Szabó;890729/6654;62/3
Jana;Vargová;771021/9032;62/3
Karolína;Nováková;130207/9357;62/4
Petra;Tóthová;061110/9237;62/4
Jana;Nováková;250413/6087;62/4
Jana;Vargová;170506/8205;62/4
Peter;Kováč;371203/9244;62/4
Petra;Kováčová;390506/3896;62/4
Zuzana;Farkašová;300530/0080;62/4
Petra;Tóthová;730205/1476;62/5
Karolína;Farkašová;280216/2914;62/5
Marek;Baláž;481201/0851;62/5
Jana;Molnárová;470328/6097;62/5
Jana;Nováková;471017/9234;62/5
Adam;Nagy;141022/0565;62/5
Andrea;Nováková;980330/4582;61
Andrej;Baláž;470924/3971;61
Matúš;Kováč;270223/2049;61
Peter;Molnár;310508/9364;61
Nema;Meno;690609/6969;61
Ján;Kováč;840821/9211;64/1
Andrej;Horváth;370708/2409;64/1
Ivana;Horváthová;200320/4865;64/1
Jana;Kováčová;500127/7562;64/1
Lenka;Vargová;620527/0970;64/1
Lucia;Molnárová;730626/5276;64/1
Andrej;Kováč;410904/3824;64/1
Michal;Horváth;110212/5256;64/2
Veronika;Nagyová;050216/1860;64/2
Petra;Horváthová;610211/3945;64/2
Peter;Baláž;021209/9823;64/2
Michal;Varga;970530/4431;64/2
Lukáš;Nagy;960902/1363;64/2
Karolína;Szabóová;911209/0950;64/2
Ján;Molnár;230531/5796;64/3
Michal;Horváth;350728/2529;64/3
Michal;Farkaš;870914/5335;64/3
Lenka;Tóthová;570419/5414;64/3
Tomáš;Molnár;241118/0870;64/3
Petra;Vargová;790622/8774;64/3
Andrea;Nagyová;490522/5243;64/4
Veronika;Nagyová;871212/7061;64/4
Lenka;Horváthová;620104/9787;64/4
Tomáš;Szabó;540209/3222;64/4
Michal;Kováč;960807/0973;64/4
Jana;Nováková;501121/2313;64/4
Lukáš;Szabó;970308/7075;64/5
Michal;Szabó;980612/4764;64/5
Karolína;Horváthová;640315/2496;64/5
Matúš;Kováč;380821/8414;64/5
Tomáš;Horváth;670916/6546;64/5
Marek;Tóth;270220/6481;64/5
Michal;Molnár;980912/9740;64/5
Lukáš;Novák;080801/0152;63
Michal;Molnár;220525/8910;63
Lukáš;Molnár;530703/0859;63
Jana;Vargová;240524/9726;63
Ján;Kováč;580113/4902;63
Nema;Meno;690609/6969;63
Andrej;Kováč;100101/7541;66/1
Karolína;Nováková;690111/8507;66/1
Martin;Baláž;580416/5967;66/1
Andrej;Nagy;771011/0663;66/1
Michal;Baláž;410629/1815;66/1
Matúš;Kováč;160911/7328;66/2
Veronika;Vargová;181130/5946;66/2
Zuzana;Farkašová;601012/0323;66/2
Veronika;Vargová;920918/9658;66/2
Lukáš;Szabó;610920/2319;66/2
Monika;Vargová;010310/0670;66/2
Tomáš;Baláž;690222/1018;66/2
Michal;Horváth;050918/6621;66/3
Zuzana;Nováková;021017/0881;66/3
Andrea;Kováčová;570503/1545;66/3
Martin;Nagy;301217/1721;66/3
Lukáš;Nagy;031122/8666;66/3
Zuzana;Balážová;150806/1727;66/3
Ivana;Nagyová;780213/2541;66/4
Adam;Tóth;270501/4922;66/4
Petra;Farkašová;280614/0103;66/4
Matúš;Molnár;060306/3717;66/4
Marek;Baláž;220427/0907;66/5
Ivana;Tóthová;970301/8397;66/5
Andrej;Kováč;100118/1052;66/5
Marek;Szabó;950208/4749;66/5
Petra;Balážová;491126/3415;66/5
Peter;Tóth;000607/3310;65
Martin;Szabó;801110/9521;65
Veronika;Farkašová;101014/2782;65
Veronika;Horváthová;990801/8887;65
Nema;Meno;690609/6969;65
Michal;Nagy;320830/1567;68/1
Michal;Molnár;560803/2681;68/1
Jana;Horváthová;170521/1923;68/1
Petra;Vargová;660108/7894;68/1
Matúš;Farkaš;570701/3381;68/1
Martin;Tóth;260922/6774;68/1
Martin;Horváth;150918/2250;68/2
Karolína;Horváthová;770515/3252;68/2
Marek;Nagy;940512/0136;68/2
Matúš;Horváth;311220/3137;68/2
Karolína;Szabóová;170708/6401;68/2
Zuzana;Horváthová;810328/4877;68/2
Matúš;Szabó;101211/7507;68/3
Michal;Varga;550629/5845;68/3
Andrej;Farkaš;171124/0373;68/3
Martin;Baláž;480913/4275;68/3
Tomáš;Horváth;700712/8073;68/3
Ján;Novák;951230/4394;68/3
Andrea;Kováčová;040907/1587;68/3
Zuzana;Molnárová;941021/3722;68/4
Lenka;Kováčová;160403/9009;68/4
Andrej;Baláž;791029/4437;68/4
Zuzana;Molnárová;060827/0085;68/4
Ivana;Molnárová;410403/2864;68/4
Andrej;Szabó;371017/4418;68/5
Michal;Szabó;600913/3623;68/5
Monika;Tóthová;471105/0525;68/5
Andrej;Horváth;050508/1911;68/5
Adam;Novák;230810/3572;68/5
Matúš;Szabó;381108/7504;68/5
Monika;Kováčová;350808/5223;68/5
Petra;Nováková;420224/4282;68/5
Peter;Szabó;860707/3346;67
Petra;Kováčová;240819/0733;67
Veronika;Horváthová;030408/0778;67
Lukáš;Kováč;850828/7030;67
Ivana;Vargová;380620/6809;67
Monika;Tóthová;271125/9991;67
Ivana;Nováková;861117/1929;67
Nema;Meno;690609/6969;67
Veronika;Nagyová;030418/5584;70/1
Lenka;Nováková;950915/3559;70/1
Matúš;Farkaš;840203/7117;70/1
Adam;Molnár;030203/5947;70/1
Matúš;Szabó;111222/0739;70/1
Peter;Farkaš;530110/3485;70/1
Monika;Molnárová;120618/8541;70/1
Lenka;Horváthová;691113/5574;70/2
Karolína;Horváthová;731212/6711;70/2
Andrej;Baláž;010402/5341;70/2
Ján;Novák;000511/5725;70/2
Matúš;Szabó;720901/1800;70/2
Ivana;Balážová;891025/7531;70/3
Martin;Varga;230325/1393;70/3
Marek;Varga;040923/3222;70/3
Marek;Nagy;311219/0829;70/3
Lukáš;Varga;730504/3277;70/4
Lenka;Kováčová;960406/5396;70/4
Ján;Horváth;031126/0008;70/4
Matúš;Kováč;660920/7871;70/4
Martin;Farkaš;450919/5295;70/4
Marek;Farkaš;660124/6982;70/4
Lucia;Tóthová;360709/1690;70/5
Monika;Farkašová;480726/2873;70/5
Michal;Szabó;680722/0464;70/5
Andrea;Nagyová;820110/7255;70/5
Ján;Baláž;320415/4255;70/5
Matúš;Nagy;360703/6209;70/5
Ivana;Tóthová;340925/5859;70/5
Ján;Tóth;530407/3036;69
Veronika;Horváthová;330126/2131;69
Lucia;Molnárová;160406/6969;69
Petra;Farkašová;230913/0242;69
Andrej;Tóth;711204/4690;69
Adam;Szabó;220718/5941;69
Karolína;Nagyová;480919/9191;69
Zuzana;Kováčová;760308/5309;69
Nema;Meno;690609/6969;69
Veronika;Molnárová;040724/2584;72/1
Ján;Kováč;280623/0529;72/1
Peter;Varga;100320/2757;72/1
Ivana;Tóthová;230228/7227;72/1
Matúš;Varga;420528/5822;72/1
Veronika;Horváthová;061222/9309;72/2
Veronika;Vargová;530113/1179;72/2
Tomáš;Nagy;221201/9022;72/2
Jana;Tóthová;010724/4158;72/2
Jana;Nováková;070609/9418;72/2
Petra;Tóthová;870830/8147;72/2
Marek;Farkaš;200510/6179;72/2
Marek;Tóth;140702/9739;72/2
Lucia;Tóthová;170726/5401;72/3
Peter;Nagy;350312/4752;72/3
Ján;Tóth;280216/1185;72/3
Jana;Kováčová;671020/2057;72/3
Karolína;Balážová;471214/9813;72/3
Tomáš;Szabó;681215/4502;72/3
Lukáš;Horváth;470917/0655;72/4
Andrea;Molnárová;690503/2333;72/4
Peter;Farkaš;440518/5316;72/4
Jana;Kováčová;180623/1753;72/4
Andrea;Nováková;280910/3794;72/4
Martin;Baláž;900814/3665;72/5
Martin;Novák;150226/1640;72/5
Petra;Horváthová;111025/3480;72/5
Zuzana;Kováčová;031123/9317;72/5
Ivana;Farkašová;991109/1940;72/5
Ján;Szabó;220208/5812;72/5
Karolína;Nagyová;850418/8677;72/5
Andrej;Farkaš;740820/3642;72/5
Andrea;Kováčová;230831/4914;71
Andrea;Nagyová;180618/8170;71
Monika;Kováčová;571124/1284;71
Ján;Novák;850629/0158;71
Peter;Varga;720221/5801;71
Andrej;Varga;100624/0333;71
Marek;Nagy;880124/6143;71
Nema;Meno;690609/6969;71
Peter;Baláž;370721/4250;74/1
Marek;Szabó;531113/9110;74/1
Lucia;Balážová;361130/6938;74/1
Martin;Varga;150811/9091;74/1
Matúš;Horváth;911022/6015;74/1
Marek;Szabó;900907/8475;74/1
Martin;Farkaš;910202/4386;74/1
Petra;Nováková;900207/9347;74/2
Lukáš;Molnár;550710/6189;74/2
Marek;Novák;970417/3926;74/2
Peter;Horváth;001102/9438;74/2
Martin;Kováč;711007/4312;74/3
Monika;Nagyová;620407/4018;74/3
Ivana;Farkašová;760503/1496;74/3
Veronika;Farkašová;131017/2521;74/3
Karolína;Kováčová;401227/9949;74/3
Michal;Novák;730502/9422;74/3
Monika;Molnárová;450326/7730;74/3
Ján;Szabó;100619/1442;74/4
Andrea;Nováková;910327/2309;74/4
Lukáš;Varga;580507/3756;74/4
Lucia;Molnárová;270323/2123;74/4
Lenka;Szabóová;940603/8508;74/4
Andrea;Horváthová;650511/4671;74/4
Peter;Farkaš;100220/8189;74/4
Jana;Tóthová;800512/2857;74/5
Jana;Kováčová;131224/8966;74/5
Matúš;Szabó;010513/7164;74/5
Matúš;Novák;111107/5489;74/5
Tomáš;Horváth;260504/8038;74/5
Zuzana;Molnárová;920620/8508;74/5
Tomáš;Nagy;630918/0848;74/5
Jana;Farkašová;910614/1106;73
Tomáš;Kováč;881218/4654;73
Andrej;Szabó;751008/3715;73
Monika;Szabóová;410117/5112;73
Zuzana;Kováčová;881028/6644;73
Nema;Meno;690609/6969;73
Lucia;Tóthová;700112/2374;76/1
Marek;Horváth;000227/2050;76/1
Martin;Kováč;090812/1498;76/1
Andrea;Molnárová;981018/8858;76/1
Jana;Vargová;480927/6203;76/1
Tomáš;Molnár;700817/3219;76/1
Michal;Varga;961201/9233;76/1
Lenka;Nováková;910609/5343;76/2
Petra;Kováčová;060524/8591;76/2
Andrea;Tóthová;250805/4067;76/2
Ján;Novák;051009/5170;76/2
Lucia;Balážová;771228/1841;76/2
Zuzana;Nováková;630419/6230;76/2
Lukáš;Baláž;430714/2890;76/2
Matúš;Tóth;020411/2176;76/3
Andrej;Szabó;230130/7089;76/3
Lukáš;Varga;120928/3059;76/3
Marek;Kováč;771001/1527;76/3
Marek;Kováč;100323/6951;76/3
Lucia;Horváthová;801018/1914;76/3
Adam;Varga;820917/8781;76/3
Jana;Szabóová;980517/9742;76/3
Lukáš;Nagy;600126/2359;76/4
Tomáš;Farkaš;450114/2040;76/4
Ján;Baláž;600205/8743;76/4
Karolína;Horváthová;680421/8193;76/4
Monika;Balážová;420918/9024;76/4
Peter;Nagy;591212/2019;76/5
Ivana;Nagyová;670418/3552;76/5
Karolína;Tóthová;070609/2927;76/5
Matúš;Farkaš;390524/0114;76/5
Lucia;Kováčová;090409/2917;76/5
Andrej;Farkaš;410723/1531;76/5
Jana;Balážová;600308/2286;76/5
Petra;Balážová;370820/5849;76/5
Ján;Varga;661221/9079;75
Marek;Tóth;420912/6464;75
Andrej;Nagy;890218/6941;75
Lucia;Molnárová;981128/7641;75
Ivana;Horváthová;860616/0118;75
Petra;Molnárová;360226/8638;75
Lukáš;Kováč;150620/0291;75
Nema;Meno;690609/6969;75
Andrej;Horváth;970903/2258;78/1
Michal;Nagy;020724/4189;78/1
Michal;Tóth;080225/8557;78/1
Marek;Varga;871204/0422;78/1
Michal;Baláž;830522/4295;78/1
Michal;Kováč;440317/5830;78/2
Matúš;Varga;620208/8337;78/2
Peter;Novák;020501/1992;78/2
Lucia;Farkašová;180305/0605;78/2
Monika;Horváthová;311203/7489;78/2
